step,method,q,seed,ablation,drift_effort
3039232,TEL-PPO,25.0,789,baseline,
3043328,TEL-PPO,25.0,789,baseline,
3043328,TEL-PPO,25.0,789,baseline,
3043328,TEL-PPO,25.0,789,baseline,
3047424,TEL-PPO,25.0,789,baseline,
3047424,TEL-PPO,25.0,789,baseline,
3047424,TEL-PPO,25.0,789,baseline,
3051520,TEL-PPO,25.0,789,baseline,
3051520,TEL-PPO,25.0,789,baseline,
3051520,TEL-PPO,25.0,789,baseline,
3055616,TEL-PPO,25.0,789,baseline,
3055616,TEL-PPO,25.0,789,baseline,
3055616,TEL-PPO,25.0,789,baseline,
3059712,TEL-PPO,25.0,789,baseline,
3059712,TEL-PPO,25.0,789,baseline,
3059712,TEL-PPO,25.0,789,baseline,
3063808,TEL-PPO,25.0,789,baseline,
3063808,TEL-PPO,25.0,789,baseline,
3063808,TEL-PPO,25.0,789,baseline,
3067904,TEL-PPO,25.0,789,baseline,
3067904,TEL-PPO,25.0,789,baseline,
3067904,TEL-PPO,25.0,789,baseline,
3072000,TEL-PPO,25.0,789,baseline,
3072000,TEL-PPO,25.0,789,baseline,
3072000,TEL-PPO,25.0,789,baseline,
3076096,TEL-PPO,25.0,789,baseline,
3076096,TEL-PPO,25.0,789,baseline,
3076096,TEL-PPO,25.0,789,baseline,
3080192,TEL-PPO,25.0,789,baseline,
3080192,TEL-PPO,25.0,789,baseline,
3080192,TEL-PPO,25.0,789,baseline,
3084288,TEL-PPO,25.0,789,baseline,
3084288,TEL-PPO,25.0,789,baseline,
3084288,TEL-PPO,25.0,789,baseline,
3088384,TEL-PPO,25.0,789,baseline,
3088384,TEL-PPO,25.0,789,baseline,
3088384,TEL-PPO,25.0,789,baseline,
3092480,TEL-PPO,25.0,789,baseline,
3092480,TEL-PPO,25.0,789,baseline,
3092480,TEL-PPO,25.0,789,baseline,
3096576,TEL-PPO,25.0,789,baseline,
3096576,TEL-PPO,25.0,789,baseline,
3096576,TEL-PPO,25.0,789,baseline,
3100672,TEL-PPO,25.0,789,baseline,
3100672,TEL-PPO,25.0,789,baseline,
3100672,TEL-PPO,25.0,789,baseline,
3104768,TEL-PPO,25.0,789,baseline,
3104768,TEL-PPO,25.0,789,baseline,
3104768,TEL-PPO,25.0,789,baseline,1.683354377746582
3108864,TEL-PPO,25.0,789,baseline,
3108864,TEL-PPO,25.0,789,baseline,
3108864,TEL-PPO,25.0,789,baseline,
3112960,TEL-PPO,25.0,789,baseline,
3112960,TEL-PPO,25.0,789,baseline,
3112960,TEL-PPO,25.0,789,baseline,
3117056,TEL-PPO,25.0,789,baseline,
3117056,TEL-PPO,25.0,789,baseline,
3117056,TEL-PPO,25.0,789,baseline,
3121152,TEL-PPO,25.0,789,baseline,
3121152,TEL-PPO,25.0,789,baseline,
3121152,TEL-PPO,25.0,789,baseline,
3125248,TEL-PPO,25.0,789,baseline,
3125248,TEL-PPO,25.0,789,baseline,
3125248,TEL-PPO,25.0,789,baseline,
3129344,TEL-PPO,25.0,789,baseline,
3129344,TEL-PPO,25.0,789,baseline,
3129344,TEL-PPO,25.0,789,baseline,
3133440,TEL-PPO,25.0,789,baseline,
3133440,TEL-PPO,25.0,789,baseline,
3133440,TEL-PPO,25.0,789,baseline,
3137536,TEL-PPO,25.0,789,baseline,
3137536,TEL-PPO,25.0,789,baseline,
3137536,TEL-PPO,25.0,789,baseline,
3141632,TEL-PPO,25.0,789,baseline,
3141632,TEL-PPO,25.0,789,baseline,
3141632,TEL-PPO,25.0,789,baseline,
3145728,TEL-PPO,25.0,789,baseline,
3145728,TEL-PPO,25.0,789,baseline,
3145728,TEL-PPO,25.0,789,baseline,
3149824,TEL-PPO,25.0,789,baseline,
3149824,TEL-PPO,25.0,789,baseline,
3149824,TEL-PPO,25.0,789,baseline,
3153920,TEL-PPO,25.0,789,baseline,
3153920,TEL-PPO,25.0,789,baseline,
3153920,TEL-PPO,25.0,789,baseline,
3158016,TEL-PPO,25.0,789,baseline,
3158016,TEL-PPO,25.0,789,baseline,
3158016,TEL-PPO,25.0,789,baseline,
3162112,TEL-PPO,25.0,789,baseline,
3162112,TEL-PPO,25.0,789,baseline,
3162112,TEL-PPO,25.0,789,baseline,
3166208,TEL-PPO,25.0,789,baseline,
3166208,TEL-PPO,25.0,789,baseline,
3166208,TEL-PPO,25.0,789,baseline,
3170304,TEL-PPO,25.0,789,baseline,
3170304,TEL-PPO,25.0,789,baseline,
3170304,TEL-PPO,25.0,789,baseline,
3174400,TEL-PPO,25.0,789,baseline,
3174400,TEL-PPO,25.0,789,baseline,
3174400,TEL-PPO,25.0,789,baseline,
3178496,TEL-PPO,25.0,789,baseline,
3178496,TEL-PPO,25.0,789,baseline,
3178496,TEL-PPO,25.0,789,baseline,
3182592,TEL-PPO,25.0,789,baseline,
3182592,TEL-PPO,25.0,789,baseline,
3182592,TEL-PPO,25.0,789,baseline,
3186688,TEL-PPO,25.0,789,baseline,
3186688,TEL-PPO,25.0,789,baseline,
3186688,TEL-PPO,25.0,789,baseline,1.2668192386627197
3190784,TEL-PPO,25.0,789,baseline,
3190784,TEL-PPO,25.0,789,baseline,
3190784,TEL-PPO,25.0,789,baseline,
3194880,TEL-PPO,25.0,789,baseline,
3194880,TEL-PPO,25.0,789,baseline,
3194880,TEL-PPO,25.0,789,baseline,
3198976,TEL-PPO,25.0,789,baseline,
3198976,TEL-PPO,25.0,789,baseline,
3198976,TEL-PPO,25.0,789,baseline,
3203072,TEL-PPO,25.0,789,baseline,
3203072,TEL-PPO,25.0,789,baseline,
3203072,TEL-PPO,25.0,789,baseline,
3207168,TEL-PPO,25.0,789,baseline,
3207168,TEL-PPO,25.0,789,baseline,
3207168,TEL-PPO,25.0,789,baseline,
3211264,TEL-PPO,25.0,789,baseline,
3211264,TEL-PPO,25.0,789,baseline,
3211264,TEL-PPO,25.0,789,baseline,
3215360,TEL-PPO,25.0,789,baseline,
3215360,TEL-PPO,25.0,789,baseline,
3215360,TEL-PPO,25.0,789,baseline,
3219456,TEL-PPO,25.0,789,baseline,
3219456,TEL-PPO,25.0,789,baseline,
3219456,TEL-PPO,25.0,789,baseline,
3223552,TEL-PPO,25.0,789,baseline,
3223552,TEL-PPO,25.0,789,baseline,
3223552,TEL-PPO,25.0,789,baseline,
3227648,TEL-PPO,25.0,789,baseline,
3227648,TEL-PPO,25.0,789,baseline,
3227648,TEL-PPO,25.0,789,baseline,
3231744,TEL-PPO,25.0,789,baseline,
3231744,TEL-PPO,25.0,789,baseline,
3231744,TEL-PPO,25.0,789,baseline,
3235840,TEL-PPO,25.0,789,baseline,
3235840,TEL-PPO,25.0,789,baseline,
3235840,TEL-PPO,25.0,789,baseline,
3239936,TEL-PPO,25.0,789,baseline,
3239936,TEL-PPO,25.0,789,baseline,
3239936,TEL-PPO,25.0,789,baseline,
3244032,TEL-PPO,25.0,789,baseline,
3244032,TEL-PPO,25.0,789,baseline,
3244032,TEL-PPO,25.0,789,baseline,
3248128,TEL-PPO,25.0,789,baseline,
3248128,TEL-PPO,25.0,789,baseline,
3248128,TEL-PPO,25.0,789,baseline,
3252224,TEL-PPO,25.0,789,baseline,
3252224,TEL-PPO,25.0,789,baseline,
3252224,TEL-PPO,25.0,789,baseline,
3256320,TEL-PPO,25.0,789,baseline,
3256320,TEL-PPO,25.0,789,baseline,
3256320,TEL-PPO,25.0,789,baseline,
3260416,TEL-PPO,25.0,789,baseline,
3260416,TEL-PPO,25.0,789,baseline,
3260416,TEL-PPO,25.0,789,baseline,
3264512,TEL-PPO,25.0,789,baseline,
3264512,TEL-PPO,25.0,789,baseline,
3264512,TEL-PPO,25.0,789,baseline,
3268608,TEL-PPO,25.0,789,baseline,
3268608,TEL-PPO,25.0,789,baseline,
3268608,TEL-PPO,25.0,789,baseline,0.147169828414917
3272704,TEL-PPO,25.0,789,baseline,
3272704,TEL-PPO,25.0,789,baseline,
3272704,TEL-PPO,25.0,789,baseline,
3276800,TEL-PPO,25.0,789,baseline,
3276800,TEL-PPO,25.0,789,baseline,
3276800,TEL-PPO,25.0,789,baseline,
3280896,TEL-PPO,25.0,789,baseline,
3280896,TEL-PPO,25.0,789,baseline,
3280896,TEL-PPO,25.0,789,baseline,
3284992,TEL-PPO,25.0,789,baseline,
3284992,TEL-PPO,25.0,789,baseline,
3284992,TEL-PPO,25.0,789,baseline,
3289088,TEL-PPO,25.0,789,baseline,
3289088,TEL-PPO,25.0,789,baseline,
3289088,TEL-PPO,25.0,789,baseline,
3293184,TEL-PPO,25.0,789,baseline,
3293184,TEL-PPO,25.0,789,baseline,
3293184,TEL-PPO,25.0,789,baseline,
3297280,TEL-PPO,25.0,789,baseline,
3297280,TEL-PPO,25.0,789,baseline,
3297280,TEL-PPO,25.0,789,baseline,
3301376,TEL-PPO,25.0,789,baseline,
3301376,TEL-PPO,25.0,789,baseline,
3301376,TEL-PPO,25.0,789,baseline,
3305472,TEL-PPO,25.0,789,baseline,
3305472,TEL-PPO,25.0,789,baseline,
3305472,TEL-PPO,25.0,789,baseline,
3309568,TEL-PPO,25.0,789,baseline,
3309568,TEL-PPO,25.0,789,baseline,
3309568,TEL-PPO,25.0,789,baseline,
3313664,TEL-PPO,25.0,789,baseline,
3313664,TEL-PPO,25.0,789,baseline,
3313664,TEL-PPO,25.0,789,baseline,
3317760,TEL-PPO,25.0,789,baseline,
3317760,TEL-PPO,25.0,789,baseline,
3317760,TEL-PPO,25.0,789,baseline,
3321856,TEL-PPO,25.0,789,baseline,
3321856,TEL-PPO,25.0,789,baseline,
3321856,TEL-PPO,25.0,789,baseline,
3325952,TEL-PPO,25.0,789,baseline,
3325952,TEL-PPO,25.0,789,baseline,
3325952,TEL-PPO,25.0,789,baseline,
3330048,TEL-PPO,25.0,789,baseline,
3330048,TEL-PPO,25.0,789,baseline,
3330048,TEL-PPO,25.0,789,baseline,
3334144,TEL-PPO,25.0,789,baseline,
3334144,TEL-PPO,25.0,789,baseline,
3334144,TEL-PPO,25.0,789,baseline,
3338240,TEL-PPO,25.0,789,baseline,
3338240,TEL-PPO,25.0,789,baseline,
3338240,TEL-PPO,25.0,789,baseline,
3342336,TEL-PPO,25.0,789,baseline,
3342336,TEL-PPO,25.0,789,baseline,
3342336,TEL-PPO,25.0,789,baseline,
3346432,TEL-PPO,25.0,789,baseline,
3346432,TEL-PPO,25.0,789,baseline,
3346432,TEL-PPO,25.0,789,baseline,
3350528,TEL-PPO,25.0,789,baseline,
3350528,TEL-PPO,25.0,789,baseline,
3350528,TEL-PPO,25.0,789,baseline,0.19363760948181152
3354624,TEL-PPO,25.0,789,baseline,
3354624,TEL-PPO,25.0,789,baseline,
3354624,TEL-PPO,25.0,789,baseline,
3358720,TEL-PPO,25.0,789,baseline,
3358720,TEL-PPO,25.0,789,baseline,
3358720,TEL-PPO,25.0,789,baseline,
3362816,TEL-PPO,25.0,789,baseline,
3362816,TEL-PPO,25.0,789,baseline,
3362816,TEL-PPO,25.0,789,baseline,
3366912,TEL-PPO,25.0,789,baseline,
3366912,TEL-PPO,25.0,789,baseline,
3366912,TEL-PPO,25.0,789,baseline,
3371008,TEL-PPO,25.0,789,baseline,
3371008,TEL-PPO,25.0,789,baseline,
3371008,TEL-PPO,25.0,789,baseline,
3375104,TEL-PPO,25.0,789,baseline,
3375104,TEL-PPO,25.0,789,baseline,
3375104,TEL-PPO,25.0,789,baseline,
3379200,TEL-PPO,25.0,789,baseline,
3379200,TEL-PPO,25.0,789,baseline,
3379200,TEL-PPO,25.0,789,baseline,
3383296,TEL-PPO,25.0,789,baseline,
3383296,TEL-PPO,25.0,789,baseline,
3383296,TEL-PPO,25.0,789,baseline,
3387392,TEL-PPO,25.0,789,baseline,
3387392,TEL-PPO,25.0,789,baseline,
3387392,TEL-PPO,25.0,789,baseline,
3391488,TEL-PPO,25.0,789,baseline,
3391488,TEL-PPO,25.0,789,baseline,
3391488,TEL-PPO,25.0,789,baseline,
3395584,TEL-PPO,25.0,789,baseline,
3395584,TEL-PPO,25.0,789,baseline,
3395584,TEL-PPO,25.0,789,baseline,
3399680,TEL-PPO,25.0,789,baseline,
3399680,TEL-PPO,25.0,789,baseline,
3399680,TEL-PPO,25.0,789,baseline,
3403776,TEL-PPO,25.0,789,baseline,
3403776,TEL-PPO,25.0,789,baseline,
3403776,TEL-PPO,25.0,789,baseline,
3407872,TEL-PPO,25.0,789,baseline,
3407872,TEL-PPO,25.0,789,baseline,
3407872,TEL-PPO,25.0,789,baseline,
3411968,TEL-PPO,25.0,789,baseline,
3411968,TEL-PPO,25.0,789,baseline,
3411968,TEL-PPO,25.0,789,baseline,
3416064,TEL-PPO,25.0,789,baseline,
3416064,TEL-PPO,25.0,789,baseline,
3416064,TEL-PPO,25.0,789,baseline,
3420160,TEL-PPO,25.0,789,baseline,
3420160,TEL-PPO,25.0,789,baseline,
3420160,TEL-PPO,25.0,789,baseline,
3424256,TEL-PPO,25.0,789,baseline,
3424256,TEL-PPO,25.0,789,baseline,
3424256,TEL-PPO,25.0,789,baseline,
3428352,TEL-PPO,25.0,789,baseline,
3428352,TEL-PPO,25.0,789,baseline,
3428352,TEL-PPO,25.0,789,baseline,
3432448,TEL-PPO,25.0,789,baseline,
3432448,TEL-PPO,25.0,789,baseline,
3432448,TEL-PPO,25.0,789,baseline,0.3252267837524414
3436544,TEL-PPO,25.0,789,baseline,
3436544,TEL-PPO,25.0,789,baseline,
3436544,TEL-PPO,25.0,789,baseline,
3440640,TEL-PPO,25.0,789,baseline,
3440640,TEL-PPO,25.0,789,baseline,
3440640,TEL-PPO,25.0,789,baseline,
3444736,TEL-PPO,25.0,789,baseline,
3444736,TEL-PPO,25.0,789,baseline,
3444736,TEL-PPO,25.0,789,baseline,
3448832,TEL-PPO,25.0,789,baseline,
3448832,TEL-PPO,25.0,789,baseline,
3448832,TEL-PPO,25.0,789,baseline,
3452928,TEL-PPO,25.0,789,baseline,
3452928,TEL-PPO,25.0,789,baseline,
3452928,TEL-PPO,25.0,789,baseline,
3457024,TEL-PPO,25.0,789,baseline,
3457024,TEL-PPO,25.0,789,baseline,
3457024,TEL-PPO,25.0,789,baseline,
3461120,TEL-PPO,25.0,789,baseline,
3461120,TEL-PPO,25.0,789,baseline,
3461120,TEL-PPO,25.0,789,baseline,
3465216,TEL-PPO,25.0,789,baseline,
3465216,TEL-PPO,25.0,789,baseline,
3465216,TEL-PPO,25.0,789,baseline,
3469312,TEL-PPO,25.0,789,baseline,
3469312,TEL-PPO,25.0,789,baseline,
3469312,TEL-PPO,25.0,789,baseline,
3473408,TEL-PPO,25.0,789,baseline,
3473408,TEL-PPO,25.0,789,baseline,
3473408,TEL-PPO,25.0,789,baseline,
3477504,TEL-PPO,25.0,789,baseline,
3477504,TEL-PPO,25.0,789,baseline,
3477504,TEL-PPO,25.0,789,baseline,
3481600,TEL-PPO,25.0,789,baseline,
3481600,TEL-PPO,25.0,789,baseline,
3481600,TEL-PPO,25.0,789,baseline,
3485696,TEL-PPO,25.0,789,baseline,
3485696,TEL-PPO,25.0,789,baseline,
3485696,TEL-PPO,25.0,789,baseline,
3489792,TEL-PPO,25.0,789,baseline,
3489792,TEL-PPO,25.0,789,baseline,
3489792,TEL-PPO,25.0,789,baseline,
3493888,TEL-PPO,25.0,789,baseline,
3493888,TEL-PPO,25.0,789,baseline,
3493888,TEL-PPO,25.0,789,baseline,
3497984,TEL-PPO,25.0,789,baseline,
3497984,TEL-PPO,25.0,789,baseline,
3497984,TEL-PPO,25.0,789,baseline,
3502080,TEL-PPO,25.0,789,baseline,
3502080,TEL-PPO,25.0,789,baseline,
3502080,TEL-PPO,25.0,789,baseline,
3506176,TEL-PPO,25.0,789,baseline,
3506176,TEL-PPO,25.0,789,baseline,
3506176,TEL-PPO,25.0,789,baseline,
3510272,TEL-PPO,25.0,789,baseline,
3510272,TEL-PPO,25.0,789,baseline,
3510272,TEL-PPO,25.0,789,baseline,
3514368,TEL-PPO,25.0,789,baseline,
3514368,TEL-PPO,25.0,789,baseline,
3514368,TEL-PPO,25.0,789,baseline,0.39755702018737793
3518464,TEL-PPO,25.0,789,baseline,
3518464,TEL-PPO,25.0,789,baseline,
3518464,TEL-PPO,25.0,789,baseline,
3522560,TEL-PPO,25.0,789,baseline,
3522560,TEL-PPO,25.0,789,baseline,
3522560,TEL-PPO,25.0,789,baseline,
3526656,TEL-PPO,25.0,789,baseline,
3526656,TEL-PPO,25.0,789,baseline,
3526656,TEL-PPO,25.0,789,baseline,
3530752,TEL-PPO,25.0,789,baseline,
3530752,TEL-PPO,25.0,789,baseline,
3530752,TEL-PPO,25.0,789,baseline,
3534848,TEL-PPO,25.0,789,baseline,
3534848,TEL-PPO,25.0,789,baseline,
3534848,TEL-PPO,25.0,789,baseline,
3538944,TEL-PPO,25.0,789,baseline,
3538944,TEL-PPO,25.0,789,baseline,
3538944,TEL-PPO,25.0,789,baseline,
3543040,TEL-PPO,25.0,789,baseline,
3543040,TEL-PPO,25.0,789,baseline,
3543040,TEL-PPO,25.0,789,baseline,
3547136,TEL-PPO,25.0,789,baseline,
3547136,TEL-PPO,25.0,789,baseline,
3547136,TEL-PPO,25.0,789,baseline,
3551232,TEL-PPO,25.0,789,baseline,
3551232,TEL-PPO,25.0,789,baseline,
3551232,TEL-PPO,25.0,789,baseline,
3555328,TEL-PPO,25.0,789,baseline,
3555328,TEL-PPO,25.0,789,baseline,
3555328,TEL-PPO,25.0,789,baseline,
3559424,TEL-PPO,25.0,789,baseline,
3559424,TEL-PPO,25.0,789,baseline,
3559424,TEL-PPO,25.0,789,baseline,
3563520,TEL-PPO,25.0,789,baseline,
3563520,TEL-PPO,25.0,789,baseline,
3563520,TEL-PPO,25.0,789,baseline,
3567616,TEL-PPO,25.0,789,baseline,
3567616,TEL-PPO,25.0,789,baseline,
3567616,TEL-PPO,25.0,789,baseline,
3571712,TEL-PPO,25.0,789,baseline,
3571712,TEL-PPO,25.0,789,baseline,
3571712,TEL-PPO,25.0,789,baseline,
3575808,TEL-PPO,25.0,789,baseline,
3575808,TEL-PPO,25.0,789,baseline,
3575808,TEL-PPO,25.0,789,baseline,
3579904,TEL-PPO,25.0,789,baseline,
3579904,TEL-PPO,25.0,789,baseline,
3579904,TEL-PPO,25.0,789,baseline,
3584000,TEL-PPO,25.0,789,baseline,
3584000,TEL-PPO,25.0,789,baseline,
3584000,TEL-PPO,25.0,789,baseline,
3588096,TEL-PPO,25.0,789,baseline,
3588096,TEL-PPO,25.0,789,baseline,
3588096,TEL-PPO,25.0,789,baseline,
3592192,TEL-PPO,25.0,789,baseline,
3592192,TEL-PPO,25.0,789,baseline,
3592192,TEL-PPO,25.0,789,baseline,
3596288,TEL-PPO,25.0,789,baseline,
3596288,TEL-PPO,25.0,789,baseline,
3596288,TEL-PPO,25.0,789,baseline,0.1277446746826172
3600384,TEL-PPO,25.0,789,baseline,
3600384,TEL-PPO,25.0,789,baseline,
3600384,TEL-PPO,25.0,789,baseline,
3604480,TEL-PPO,25.0,789,baseline,
3604480,TEL-PPO,25.0,789,baseline,
3604480,TEL-PPO,25.0,789,baseline,
3608576,TEL-PPO,25.0,789,baseline,
3608576,TEL-PPO,25.0,789,baseline,
3608576,TEL-PPO,25.0,789,baseline,
3612672,TEL-PPO,25.0,789,baseline,
3612672,TEL-PPO,25.0,789,baseline,
3612672,TEL-PPO,25.0,789,baseline,
3616768,TEL-PPO,25.0,789,baseline,
3616768,TEL-PPO,25.0,789,baseline,
3616768,TEL-PPO,25.0,789,baseline,
3620864,TEL-PPO,25.0,789,baseline,
3620864,TEL-PPO,25.0,789,baseline,
3620864,TEL-PPO,25.0,789,baseline,
3624960,TEL-PPO,25.0,789,baseline,
3624960,TEL-PPO,25.0,789,baseline,
3624960,TEL-PPO,25.0,789,baseline,
3629056,TEL-PPO,25.0,789,baseline,
3629056,TEL-PPO,25.0,789,baseline,
3629056,TEL-PPO,25.0,789,baseline,
3633152,TEL-PPO,25.0,789,baseline,
3633152,TEL-PPO,25.0,789,baseline,
3633152,TEL-PPO,25.0,789,baseline,
3637248,TEL-PPO,25.0,789,baseline,
3637248,TEL-PPO,25.0,789,baseline,
3637248,TEL-PPO,25.0,789,baseline,
3641344,TEL-PPO,25.0,789,baseline,
3641344,TEL-PPO,25.0,789,baseline,
3641344,TEL-PPO,25.0,789,baseline,
3645440,TEL-PPO,25.0,789,baseline,
3645440,TEL-PPO,25.0,789,baseline,
3645440,TEL-PPO,25.0,789,baseline,
3649536,TEL-PPO,25.0,789,baseline,
3649536,TEL-PPO,25.0,789,baseline,
3649536,TEL-PPO,25.0,789,baseline,
3653632,TEL-PPO,25.0,789,baseline,
3653632,TEL-PPO,25.0,789,baseline,
3653632,TEL-PPO,25.0,789,baseline,
3657728,TEL-PPO,25.0,789,baseline,
3657728,TEL-PPO,25.0,789,baseline,
3657728,TEL-PPO,25.0,789,baseline,
3661824,TEL-PPO,25.0,789,baseline,
3661824,TEL-PPO,25.0,789,baseline,
3661824,TEL-PPO,25.0,789,baseline,
3665920,TEL-PPO,25.0,789,baseline,
3665920,TEL-PPO,25.0,789,baseline,
3665920,TEL-PPO,25.0,789,baseline,
3670016,TEL-PPO,25.0,789,baseline,
3670016,TEL-PPO,25.0,789,baseline,
3670016,TEL-PPO,25.0,789,baseline,
3674112,TEL-PPO,25.0,789,baseline,
3674112,TEL-PPO,25.0,789,baseline,
3674112,TEL-PPO,25.0,789,baseline,
3678208,TEL-PPO,25.0,789,baseline,
3678208,TEL-PPO,25.0,789,baseline,
3678208,TEL-PPO,25.0,789,baseline,1.3321876525878906
3682304,TEL-PPO,25.0,789,baseline,
3682304,TEL-PPO,25.0,789,baseline,
3682304,TEL-PPO,25.0,789,baseline,
3686400,TEL-PPO,25.0,789,baseline,
3686400,TEL-PPO,25.0,789,baseline,
3686400,TEL-PPO,25.0,789,baseline,
3690496,TEL-PPO,25.0,789,baseline,
3690496,TEL-PPO,25.0,789,baseline,
3690496,TEL-PPO,25.0,789,baseline,
3694592,TEL-PPO,25.0,789,baseline,
3694592,TEL-PPO,25.0,789,baseline,
3694592,TEL-PPO,25.0,789,baseline,
3698688,TEL-PPO,25.0,789,baseline,
3698688,TEL-PPO,25.0,789,baseline,
3698688,TEL-PPO,25.0,789,baseline,
3702784,TEL-PPO,25.0,789,baseline,
3702784,TEL-PPO,25.0,789,baseline,
3702784,TEL-PPO,25.0,789,baseline,
3706880,TEL-PPO,25.0,789,baseline,
3706880,TEL-PPO,25.0,789,baseline,
3706880,TEL-PPO,25.0,789,baseline,
3710976,TEL-PPO,25.0,789,baseline,
3710976,TEL-PPO,25.0,789,baseline,
3710976,TEL-PPO,25.0,789,baseline,
3715072,TEL-PPO,25.0,789,baseline,
3715072,TEL-PPO,25.0,789,baseline,
3715072,TEL-PPO,25.0,789,baseline,
3719168,TEL-PPO,25.0,789,baseline,
3719168,TEL-PPO,25.0,789,baseline,
3719168,TEL-PPO,25.0,789,baseline,
3723264,TEL-PPO,25.0,789,baseline,
3723264,TEL-PPO,25.0,789,baseline,
3723264,TEL-PPO,25.0,789,baseline,
3727360,TEL-PPO,25.0,789,baseline,
3727360,TEL-PPO,25.0,789,baseline,
3727360,TEL-PPO,25.0,789,baseline,
3731456,TEL-PPO,25.0,789,baseline,
3731456,TEL-PPO,25.0,789,baseline,
3731456,TEL-PPO,25.0,789,baseline,
3735552,TEL-PPO,25.0,789,baseline,
3735552,TEL-PPO,25.0,789,baseline,
3735552,TEL-PPO,25.0,789,baseline,
3739648,TEL-PPO,25.0,789,baseline,
3739648,TEL-PPO,25.0,789,baseline,
3739648,TEL-PPO,25.0,789,baseline,
3743744,TEL-PPO,25.0,789,baseline,
3743744,TEL-PPO,25.0,789,baseline,
3743744,TEL-PPO,25.0,789,baseline,
3747840,TEL-PPO,25.0,789,baseline,
3747840,TEL-PPO,25.0,789,baseline,
3747840,TEL-PPO,25.0,789,baseline,
3751936,TEL-PPO,25.0,789,baseline,
3751936,TEL-PPO,25.0,789,baseline,
3751936,TEL-PPO,25.0,789,baseline,
3756032,TEL-PPO,25.0,789,baseline,
3756032,TEL-PPO,25.0,789,baseline,
3756032,TEL-PPO,25.0,789,baseline,
3760128,TEL-PPO,25.0,789,baseline,
3760128,TEL-PPO,25.0,789,baseline,
3760128,TEL-PPO,25.0,789,baseline,0.5086421966552734
3764224,TEL-PPO,25.0,789,baseline,
3764224,TEL-PPO,25.0,789,baseline,
3764224,TEL-PPO,25.0,789,baseline,
3768320,TEL-PPO,25.0,789,baseline,
3768320,TEL-PPO,25.0,789,baseline,
3768320,TEL-PPO,25.0,789,baseline,
3772416,TEL-PPO,25.0,789,baseline,
3772416,TEL-PPO,25.0,789,baseline,
3772416,TEL-PPO,25.0,789,baseline,
3776512,TEL-PPO,25.0,789,baseline,
3776512,TEL-PPO,25.0,789,baseline,
3776512,TEL-PPO,25.0,789,baseline,
3780608,TEL-PPO,25.0,789,baseline,
3780608,TEL-PPO,25.0,789,baseline,
3780608,TEL-PPO,25.0,789,baseline,
3784704,TEL-PPO,25.0,789,baseline,
3784704,TEL-PPO,25.0,789,baseline,
3784704,TEL-PPO,25.0,789,baseline,
3788800,TEL-PPO,25.0,789,baseline,
3788800,TEL-PPO,25.0,789,baseline,
3788800,TEL-PPO,25.0,789,baseline,
3792896,TEL-PPO,25.0,789,baseline,
3792896,TEL-PPO,25.0,789,baseline,
3792896,TEL-PPO,25.0,789,baseline,
3796992,TEL-PPO,25.0,789,baseline,
3796992,TEL-PPO,25.0,789,baseline,
3796992,TEL-PPO,25.0,789,baseline,
3801088,TEL-PPO,25.0,789,baseline,
3801088,TEL-PPO,25.0,789,baseline,
3801088,TEL-PPO,25.0,789,baseline,
3805184,TEL-PPO,25.0,789,baseline,
3805184,TEL-PPO,25.0,789,baseline,
3805184,TEL-PPO,25.0,789,baseline,
3809280,TEL-PPO,25.0,789,baseline,
3809280,TEL-PPO,25.0,789,baseline,
3809280,TEL-PPO,25.0,789,baseline,
3813376,TEL-PPO,25.0,789,baseline,
3813376,TEL-PPO,25.0,789,baseline,
3813376,TEL-PPO,25.0,789,baseline,
3817472,TEL-PPO,25.0,789,baseline,
3817472,TEL-PPO,25.0,789,baseline,
3817472,TEL-PPO,25.0,789,baseline,
3821568,TEL-PPO,25.0,789,baseline,
3821568,TEL-PPO,25.0,789,baseline,
3821568,TEL-PPO,25.0,789,baseline,
3825664,TEL-PPO,25.0,789,baseline,
3825664,TEL-PPO,25.0,789,baseline,
3825664,TEL-PPO,25.0,789,baseline,
3829760,TEL-PPO,25.0,789,baseline,
3829760,TEL-PPO,25.0,789,baseline,
3829760,TEL-PPO,25.0,789,baseline,
3833856,TEL-PPO,25.0,789,baseline,
3833856,TEL-PPO,25.0,789,baseline,
3833856,TEL-PPO,25.0,789,baseline,
3837952,TEL-PPO,25.0,789,baseline,
3837952,TEL-PPO,25.0,789,baseline,
3837952,TEL-PPO,25.0,789,baseline,
3842048,TEL-PPO,25.0,789,baseline,
3842048,TEL-PPO,25.0,789,baseline,
3842048,TEL-PPO,25.0,789,baseline,0.14611482620239258
3846144,TEL-PPO,25.0,789,baseline,
3846144,TEL-PPO,25.0,789,baseline,
3846144,TEL-PPO,25.0,789,baseline,
3850240,TEL-PPO,25.0,789,baseline,
3850240,TEL-PPO,25.0,789,baseline,
3850240,TEL-PPO,25.0,789,baseline,
3854336,TEL-PPO,25.0,789,baseline,
3854336,TEL-PPO,25.0,789,baseline,
3854336,TEL-PPO,25.0,789,baseline,
3858432,TEL-PPO,25.0,789,baseline,
3858432,TEL-PPO,25.0,789,baseline,
3858432,TEL-PPO,25.0,789,baseline,
3862528,TEL-PPO,25.0,789,baseline,
3862528,TEL-PPO,25.0,789,baseline,
3862528,TEL-PPO,25.0,789,baseline,
