Episode,Effort,Raw_Reward,Normalized_Reward,Loss,Baseline,LR,Std_Dev
31466,38.79,4.0433,0.4102,1.103,0.0,0.000006,0.05
31467,41.29,4.0915,0.7284,1.8062,0.0,0.000006,0.05
31468,41.84,3.9977,0.1101,0.1746,0.0,0.000006,0.05
31469,43.44,3.8219,-1.0491,-2.762,0.0,0.000006,0.05
31470,38.81,3.8634,-0.775,-2.4335,0.0,0.000006,0.05
31471,39.97,3.8474,-0.88,-2.5693,0.0,0.000006,0.05
31472,41.73,4.1965,1.4161,3.5639,0.0,0.000006,0.05
31473,44.95,4.0694,0.5792,1.3758,0.0,0.000006,0.05
31474,36.26,3.8557,-0.826,-3.1125,0.0,0.000006,0.05
31475,40.0,4.0745,0.6173,1.5995,0.0,0.000006,0.05
31476,47.98,4.1747,1.2755,3.6012,0.0,0.000006,0.05
31477,49.08,3.8416,-0.9208,-3.0192,0.0,0.000006,0.05
31478,39.69,4.1251,0.9482,2.5617,0.0,0.000006,0.05
31479,44.21,3.943,-0.2521,-0.751,0.0,0.000006,0.05
31480,42.57,3.7055,-1.8133,-4.7324,0.0,0.000006,0.05
31481,41.64,3.9781,-0.0187,-0.1624,0.0,0.000006,0.05
31482,48.79,4.1482,1.0991,3.2514,0.0,0.000006,0.05
31483,36.23,4.0108,0.1944,0.5545,0.0,0.000006,0.05
31484,45.58,3.9069,-0.4895,-1.3913,0.0,0.000006,0.05
31485,51.93,3.985,0.0244,-0.0604,0.0,0.000006,0.05
31486,49.43,3.8711,-0.7281,-2.4749,0.0,0.000006,0.05
31487,46.18,4.2178,1.554,4.0264,0.0,0.000006,0.05
31488,52.05,4.0026,0.1372,0.3867,0.0,0.000006,0.05
31489,49.19,3.8086,-1.1384,-3.7318,0.0,0.000006,0.05
31490,42.33,4.0791,0.6407,1.527,0.0,0.000006,0.05
31491,41.64,4.1568,1.1495,2.8775,0.0,0.000006,0.05
31492,49.1,4.0361,0.3574,0.9907,0.0,0.000006,0.05
31493,45.33,4.1031,0.7981,1.9532,0.0,0.000006,0.05
31494,49.39,4.0716,0.5892,1.7551,0.0,0.000006,0.05
31495,38.81,4.0303,0.3178,0.8186,0.0,0.000006,0.05
31496,38.85,3.8559,-0.8317,-2.6004,0.0,0.000006,0.05
31497,51.54,3.915,-0.4426,-1.8396,0.0,0.000006,0.05
31498,40.29,4.003,0.1365,0.2525,0.0,0.000006,0.05
31499,40.9,3.9722,-0.0675,-0.2999,0.0,0.000006,0.05
31500,47.99,3.813,-1.1183,-3.3951,0.0,0.000006,0.05
31501,41.47,3.8907,-0.6053,-1.7012,0.0,0.000006,0.05
31502,41.17,4.2537,1.7879,4.6067,0.0,0.000006,0.05
31503,54.04,4.0099,0.1762,0.6442,0.0,0.000006,0.05
31504,48.4,4.2016,1.4433,4.1943,0.0,0.000006,0.05
31505,49.95,3.9857,0.0148,-0.0936,0.0,0.000006,0.05
31506,39.23,3.8531,-0.8603,-2.6265,0.0,0.000006,0.05
31507,35.87,3.9418,-0.2728,-1.169,0.0,0.000006,0.05
31508,53.09,3.9996,0.109,0.2954,0.0,0.000006,0.05
31509,44.36,3.8278,-1.0311,-2.7372,0.0,0.000006,0.05
31510,38.82,4.2227,1.5918,4.6098,0.0,0.000006,0.05
31511,49.96,3.9705,-0.0893,-0.4434,0.0,0.000006,0.05
31512,43.62,3.7462,-1.5851,-4.1246,0.0,0.000006,0.05
31513,42.07,4.0868,0.6849,1.6442,0.0,0.000006,0.05
31514,42.88,4.0481,0.4261,0.9646,0.0,0.000007,0.05
31515,39.55,3.8036,-1.2039,-3.5586,0.0,0.000007,0.05
31516,42.67,4.0054,0.1426,0.2461,0.0,0.000007,0.05
31517,44.42,4.0668,0.5515,1.2861,0.0,0.000007,0.05
31518,49.03,3.9184,-0.437,-1.5024,0.0,0.000007,0.05
31519,50.51,4.0097,0.1733,0.457,0.0,0.000007,0.05
31520,34.81,4.351,2.4447,9.7627,0.0,0.000007,0.05
31521,38.14,3.9959,0.0766,0.1027,0.0,0.000007,0.05
31522,44.62,3.7271,-1.7127,-4.4861,0.0,0.000007,0.05
31523,34.87,3.9926,0.0584,0.0678,0.0,0.000007,0.05
31524,36.92,3.809,-1.1679,-4.1313,0.0,0.000007,0.05
31525,49.53,4.1821,1.321,4.1413,0.0,0.000007,0.05
31526,55.03,3.7136,-1.8007,-9.4966,0.0,0.000007,0.05
31527,38.87,3.8822,-0.6755,-2.136,0.0,0.000007,0.05
31528,42.15,4.0985,0.7642,1.8461,0.0,0.000007,0.05
31529,38.95,3.9253,-0.3895,-1.28,0.0,0.000007,0.05
31530,43.12,4.1268,0.9515,2.2948,0.0,0.000007,0.05
31531,38.63,3.7832,-1.3363,-4.1606,0.0,0.000007,0.05
31532,46.76,3.8716,-0.7467,-2.1611,0.0,0.000007,0.05
31533,33.48,4.3602,2.4995,11.221,0.0,0.000007,0.05
31534,49.81,3.7266,-1.7044,-5.7768,0.0,0.000007,0.05
31535,43.7,3.8851,-0.6525,-1.763,0.0,0.000007,0.05
31536,47.0,3.7619,-1.4666,-4.1746,0.0,0.000007,0.05
31537,41.49,3.9227,-0.3993,-1.1586,0.0,0.000007,0.05
31538,48.01,3.7801,-1.348,-4.064,0.0,0.000007,0.05
31539,45.26,4.0522,0.4583,1.0737,0.0,0.000007,0.05
31540,46.39,4.1007,0.7789,1.9801,0.0,0.000007,0.05
31541,42.07,3.866,-0.7778,-2.1108,0.0,0.000007,0.05
31542,34.23,4.1845,1.3392,5.56,0.0,0.000007,0.05
31543,45.43,4.2456,1.7415,4.4158,0.0,0.000007,0.05
31544,53.5,3.9356,-0.315,-1.5853,0.0,0.000007,0.05
31545,46.6,4.214,1.5299,4.0375,0.0,0.000007,0.05
31546,38.94,4.0849,0.673,1.8691,0.0,0.000007,0.05
31547,50.23,3.9613,-0.1466,-0.6363,0.0,0.000007,0.05
31548,40.78,3.8155,-1.1112,-3.0952,0.0,0.000007,0.05
31549,45.91,3.9666,-0.11,-0.4023,0.0,0.000007,0.05
31550,33.49,3.915,-0.4511,-2.2271,0.0,0.000007,0.05
31551,42.38,3.9644,-0.1237,-0.4254,0.0,0.000007,0.05
31552,51.04,3.9619,-0.1391,-0.65,0.0,0.000007,0.05
31553,40.49,3.6873,-1.9575,-5.4329,0.0,0.000007,0.05
31554,58.17,3.9524,-0.2031,-1.6179,0.0,0.000007,0.05
31555,46.62,4.1544,1.136,2.9718,0.0,0.000007,0.05
31556,52.39,4.1512,1.1124,4.3935,0.0,0.000007,0.05
31557,45.36,3.8647,-0.7866,-2.1479,0.0,0.000007,0.05
31558,44.59,4.222,1.5784,3.9171,0.0,0.000007,0.05
31559,46.6,3.9219,-0.4075,-1.2177,0.0,0.000007,0.05
31560,39.91,4.1479,1.0874,2.9243,0.0,0.000007,0.05
31561,47.11,3.9079,-0.5044,-1.5174,0.0,0.000007,0.05
31562,43.43,4.2123,1.5133,3.7196,0.0,0.000007,0.05
31563,39.87,3.8256,-1.0487,-3.0528,0.0,0.000007,0.05
31564,44.08,3.9431,-0.2716,-0.7963,0.0,0.000007,0.05
31565,37.97,3.7721,-1.4023,-4.5519,0.0,0.000007,0.05
31566,40.5,3.9804,-0.0208,-0.1701,0.0,0.000007,0.05
31567,30.48,3.733,-1.6582,-10.0835,0.0,0.000007,0.05
31568,43.94,3.9081,-0.498,-1.3676,0.0,0.000007,0.05
31569,47.72,3.8405,-0.9435,-2.8273,0.0,0.000007,0.05
31570,38.88,3.9891,0.0405,0.0018,0.0,0.000007,0.05
31571,43.07,3.8987,-0.5569,-1.5153,0.0,0.000007,0.05
31572,54.76,3.9109,-0.4764,-2.5753,0.0,0.000007,0.05
31573,45.33,3.8655,-0.7761,-2.1156,0.0,0.000007,0.05
31574,37.48,4.0826,0.6654,2.0527,0.0,0.000007,0.05
31575,36.77,3.9515,-0.2038,-0.8303,0.0,0.000007,0.05
31576,51.97,3.7764,-1.3634,-5.5127,0.0,0.000007,0.05
31577,30.33,3.9979,0.1064,0.4476,0.0,0.000007,0.05
31578,38.53,3.994,0.0815,0.1355,0.0,0.000007,0.05
31579,43.46,3.8416,-0.9288,-2.4459,0.0,0.000007,0.05
31580,42.9,3.6397,-2.2614,-5.8339,0.0,0.000007,0.05
31581,40.74,4.0213,0.2662,0.6163,0.0,0.000007,0.05
31582,50.55,4.0258,0.2945,0.9136,0.0,0.000007,0.05
31583,33.42,4.1159,0.8905,3.9394,0.0,0.000007,0.05
31584,51.12,3.9521,-0.1951,-0.8358,0.0,0.000007,0.05
31585,49.48,4.0948,0.7515,2.3185,0.0,0.000007,0.05
31586,35.65,4.0276,0.3052,1.0335,0.0,0.000007,0.05
31587,41.95,3.8743,-0.7106,-1.9254,0.0,0.000007,0.05
31588,47.24,3.7779,-1.3479,-3.869,0.0,0.000007,0.05
31589,43.33,3.5535,-2.8221,-7.2274,0.0,0.000007,0.05
31590,45.34,4.088,0.7053,1.7386,0.0,0.000007,0.05
31591,38.83,3.7168,-1.74,-5.2749,0.0,0.000007,0.05
31592,40.67,4.1677,1.2293,3.2253,0.0,0.000007,0.05
31593,50.4,4.1349,1.0127,3.4042,0.0,0.000007,0.05
31594,41.45,4.1203,0.9186,2.3191,0.0,0.000007,0.05
31595,45.62,4.2107,1.5111,3.8641,0.0,0.000007,0.05
31596,41.94,3.6728,-2.0302,-5.3247,0.0,0.000007,0.05
31597,40.82,3.9308,-0.3315,-0.9739,0.0,0.000007,0.05
31598,41.21,3.7993,-1.1964,-3.2418,0.0,0.000007,0.05
31599,35.71,3.8501,-0.8602,-3.3427,0.0,0.000007,0.05
31600,40.5,3.869,-0.7345,-2.0797,0.0,0.000007,0.05
31601,39.34,4.1063,0.825,2.2939,0.0,0.000007,0.05
31602,39.88,3.9186,-0.4119,-1.2372,0.0,0.000007,0.05
31603,42.7,3.8311,-0.99,-2.596,0.0,0.000007,0.05
31604,45.5,3.7938,-1.2375,-3.3004,0.0,0.000007,0.05
31605,45.66,4.1704,1.247,3.1849,0.0,0.000007,0.05
31606,33.32,3.9208,-0.4065,-1.9936,0.0,0.000007,0.05
31607,40.75,3.9543,-0.1845,-0.573,0.0,0.000007,0.05
31608,44.64,3.6989,-1.8733,-4.854,0.0,0.000007,0.05
31609,38.53,3.7787,-1.3438,-4.1593,0.0,0.000007,0.05
31610,42.74,3.9292,-0.3475,-0.9547,0.0,0.000007,0.05
31611,42.78,3.7658,-1.4259,-3.6925,0.0,0.000007,0.05
31612,36.54,3.8865,-0.6271,-2.2875,0.0,0.000007,0.05
31613,45.72,4.0283,0.3095,0.7432,0.0,0.000007,0.05
31614,48.73,3.9667,-0.0991,-0.3762,0.0,0.000007,0.05
31615,42.37,4.1106,0.8538,2.1187,0.0,0.000007,0.05
31616,41.21,4.1559,1.151,2.9735,0.0,0.000007,0.05
31617,44.37,3.888,-0.6193,-1.6369,0.0,0.000007,0.05
31618,42.27,3.9074,-0.4903,-1.3186,0.0,0.000007,0.05
31619,42.03,4.1831,1.3315,3.3671,0.0,0.000007,0.05
31620,50.5,4.0253,0.2866,0.9273,0.0,0.000007,0.05
31621,38.82,3.7788,-1.3481,-4.0814,0.0,0.000007,0.05
31622,48.08,3.7857,-1.301,-3.8849,0.0,0.000007,0.05
31623,42.46,4.0036,0.1428,0.3048,0.0,0.000007,0.05
31624,46.96,4.1103,0.8489,2.2809,0.0,0.000007,0.05
31625,32.43,3.9442,-0.2536,-1.3564,0.0,0.000007,0.05
31626,44.48,4.2242,1.6015,4.0181,0.0,0.000007,0.05
31627,45.36,3.5598,-2.7891,-7.2907,0.0,0.000007,0.05
31628,51.22,4.0368,0.362,1.2699,0.0,0.000007,0.05
31629,40.81,3.9507,-0.2069,-0.6128,0.0,0.000007,0.05
31630,34.48,3.9795,-0.0171,-0.1448,0.0,0.000007,0.05
31631,38.65,4.0637,0.539,1.5626,0.0,0.000007,0.05
31632,40.16,4.0505,0.4521,1.1898,0.0,0.000007,0.05
31633,40.16,3.8512,-0.8635,-2.4409,0.0,0.000007,0.05
31634,45.72,4.0421,0.3981,0.9877,0.0,0.000007,0.05
31635,46.73,4.1121,0.8585,2.2863,0.0,0.000007,0.05
31636,43.06,4.2438,1.7255,4.3168,0.0,0.000007,0.05
31637,43.84,3.9344,-0.3147,-0.8513,0.0,0.000007,0.05
31638,46.75,4.0202,0.2506,0.6271,0.0,0.000007,0.05
31639,49.04,3.9947,0.0828,0.1971,0.0,0.000007,0.05
31640,38.8,4.07,0.5791,1.6664,0.0,0.000007,0.05
31641,44.6,3.9964,0.0932,0.1809,0.0,0.000007,0.05
31642,33.93,3.861,-0.7994,-3.5821,0.0,0.000007,0.05
31643,43.07,3.8485,-0.88,-2.2864,0.0,0.000007,0.05
31644,41.87,4.0587,0.5076,1.2547,0.0,0.000007,0.05
31645,37.84,4.0354,0.3521,1.0568,0.0,0.000007,0.05
31646,41.93,4.008,0.1709,0.3834,0.0,0.000007,0.05
31647,38.22,4.191,1.3823,4.2201,0.0,0.000007,0.05
31648,38.98,4.209,1.4981,4.3563,0.0,0.000007,0.05
31649,56.34,3.7759,-1.3687,-8.0266,0.0,0.000008,0.05
31650,53.83,3.7386,-1.6136,-7.5605,0.0,0.000008,0.05
31651,41.13,3.956,-0.1767,-0.5282,0.0,0.000008,0.05
31652,36.28,3.9641,-0.1218,-0.5085,0.0,0.000008,0.05
31653,49.77,3.747,-1.5563,-5.2001,0.0,0.000008,0.05
31654,41.81,3.985,0.0196,-0.0084,0.0,0.000008,0.05
31655,51.34,3.9962,0.0941,0.2803,0.0,0.000008,0.05
31656,40.81,3.9822,-0.0007,-0.061,0.0,0.000008,0.05
31657,51.15,3.7932,-1.2513,-4.6744,0.0,0.000008,0.05
31658,40.43,3.9547,-0.1806,-0.5507,0.0,0.000008,0.05
31659,35.15,3.8882,-0.6222,-2.5252,0.0,0.000008,0.05
31660,39.9,3.7938,-1.2454,-3.5418,0.0,0.000008,0.05
31661,44.86,4.0543,0.4797,1.1743,0.0,0.000008,0.05
31662,38.56,4.194,1.4036,4.193,0.0,0.000008,0.05
31663,48.38,4.2041,1.467,4.3317,0.0,0.000008,0.05
31664,39.15,4.0578,0.4965,1.3921,0.0,0.000008,0.05
31665,44.64,3.9647,-0.1228,-0.367,0.0,0.000008,0.05
31666,41.0,3.9135,-0.4628,-1.2855,0.0,0.000008,0.05
31667,43.44,3.9833,0.0026,-0.047,0.0,0.000008,0.05
31668,47.97,3.978,-0.0338,-0.1557,0.0,0.000008,0.05
31669,42.08,3.84,-0.9511,-2.5009,0.0,0.000008,0.05
31670,40.54,3.8162,-1.1074,-3.0578,0.0,0.000008,0.05
31671,44.99,3.7481,-1.5592,-4.0584,0.0,0.000008,0.05
31672,43.27,4.0109,0.1903,0.4295,0.0,0.000008,0.05
31673,40.32,3.9561,-0.1741,-0.5298,0.0,0.000008,0.05
31674,46.94,3.8132,-1.1291,-3.165,0.0,0.000008,0.05
31675,48.68,4.0811,0.6598,1.9595,0.0,0.000008,0.05
31676,38.87,4.2678,1.9014,5.5926,0.0,0.000008,0.05
31677,39.84,4.1203,0.9172,2.5234,0.0,0.000008,0.05
31678,41.89,4.1113,0.857,2.1656,0.0,0.000008,0.05
31679,41.24,3.9573,-0.1692,-0.4961,0.0,0.000008,0.05
31680,40.38,4.0578,0.5021,1.3204,0.0,0.000008,0.05
31681,34.84,4.0804,0.6533,2.5842,0.0,0.000008,0.05
31682,52.53,3.8254,-1.0495,-4.4049,0.0,0.000008,0.05
31683,47.79,3.7836,-1.3262,-3.8799,0.0,0.000008,0.05
31684,46.36,4.1311,0.9907,2.608,0.0,0.000008,0.05
31685,41.73,3.9985,0.1057,0.2234,0.0,0.000008,0.05
31686,46.62,4.0835,0.6728,1.7748,0.0,0.000008,0.05
31687,40.62,4.0745,0.6116,1.6003,0.0,0.000008,0.05
31688,43.8,4.077,0.6273,1.5356,0.0,0.000008,0.05
31689,45.94,3.8797,-0.6887,-1.8718,0.0,0.000008,0.05
31690,44.03,4.1392,1.044,2.5923,0.0,0.000008,0.05
31691,37.78,3.9789,-0.0254,-0.1397,0.0,0.000008,0.05
31692,39.49,3.9503,-0.2148,-0.6704,0.0,0.000008,0.05
31693,43.75,4.1999,1.4514,3.6175,0.0,0.000008,0.05
31694,39.64,4.1388,1.0447,2.9067,0.0,0.000008,0.05
31695,41.29,3.8682,-0.7624,-2.0624,0.0,0.000008,0.05
31696,48.38,3.8659,-0.7788,-2.3903,0.0,0.000008,0.05
31697,48.21,4.0404,0.3903,1.0955,0.0,0.000008,0.05
31698,45.9,4.011,0.1929,0.4515,0.0,0.000008,0.05
31699,44.03,3.937,-0.303,-0.824,0.0,0.000008,0.05
31700,48.22,4.1617,1.2054,3.5098,0.0,0.000008,0.05
31701,43.38,3.9276,-0.3646,-0.9795,0.0,0.000008,0.05
31702,38.52,4.0893,0.7195,2.122,0.0,0.000008,0.05
31703,40.42,4.1777,1.312,3.5168,0.0,0.000008,0.05
31704,52.73,3.8977,-0.5684,-2.4698,0.0,0.000008,0.05
31705,37.43,4.0065,0.1626,0.465,0.0,0.000008,0.05
31706,48.35,4.0469,0.4354,1.2343,0.0,0.000008,0.05
31707,44.85,4.1384,1.0483,2.6236,0.0,0.000008,0.05
31708,41.85,4.0566,0.5,1.231,0.0,0.000008,0.05
31709,40.62,3.9545,-0.1867,-0.5695,0.0,0.000008,0.05
31710,46.88,3.9212,-0.41,-1.1931,0.0,0.000008,0.05
31711,55.74,3.6634,-2.137,-11.8426,0.0,0.000008,0.05
31712,44.09,3.9695,-0.0817,-0.2711,0.0,0.000008,0.05
31713,39.12,3.9425,-0.2628,-0.8373,0.0,0.000008,0.05
31714,41.15,4.0463,0.4344,1.0837,0.0,0.000008,0.05
31715,43.8,4.1198,0.9278,2.283,0.0,0.000008,0.05
31716,50.23,3.697,-1.905,-6.5868,0.0,0.000008,0.05
31717,45.59,3.8622,-0.7963,-2.1436,0.0,0.000008,0.05
31718,36.79,3.8545,-0.8475,-2.9967,0.0,0.000008,0.05
31719,41.67,4.1417,1.0766,2.7358,0.0,0.000008,0.05
31720,47.36,4.1839,1.3572,3.7575,0.0,0.000008,0.05
31721,41.01,4.0362,0.3671,0.9121,0.0,0.000008,0.05
31722,48.99,3.8877,-0.626,-2.0217,0.0,0.000008,0.05
31723,40.46,3.8979,-0.5579,-1.5829,0.0,0.000008,0.05
31724,43.67,3.9043,-0.5142,-1.3626,0.0,0.000008,0.05
31725,39.81,4.0086,0.1837,0.4507,0.0,0.000008,0.05
31726,44.6,3.9409,-0.2705,-0.7517,0.0,0.000008,0.05
31727,37.31,3.9533,-0.1876,-0.6923,0.0,0.000008,0.05
31728,48.25,3.9086,-0.4865,-1.5099,0.0,0.000008,0.05
31729,51.26,3.9974,0.107,0.3221,0.0,0.000008,0.05
31730,40.54,4.0286,0.3152,0.7917,0.0,0.000008,0.05
31731,41.21,3.7703,-1.4187,-3.806,0.0,0.000008,0.05
31732,48.19,4.1196,0.9264,2.6743,0.0,0.000008,0.05
31733,36.55,4.0456,0.4325,1.4488,0.0,0.000008,0.05
31734,40.87,4.0366,0.371,0.9309,0.0,0.000008,0.05
31735,45.19,4.1695,1.2678,3.2128,0.0,0.000008,0.05
31736,45.41,4.0141,0.2186,0.5072,0.0,0.000008,0.05
31737,44.34,4.2271,1.6521,4.1373,0.0,0.000008,0.05
31738,43.97,3.7157,-1.7898,-4.5919,0.0,0.000008,0.05
31739,49.98,3.9312,-0.3384,-1.2046,0.0,0.000008,0.05
31740,35.06,4.0352,0.3607,1.3547,0.0,0.000008,0.05
31741,39.18,3.9706,-0.0733,-0.2791,0.0,0.000008,0.05
31742,37.24,3.8029,-1.2049,-4.0796,0.0,0.000008,0.05
31743,40.9,4.1384,1.0584,2.7634,0.0,0.000008,0.05
31744,47.81,3.9023,-0.5346,-1.6099,0.0,0.000008,0.05
31745,45.23,4.0162,0.2355,0.5469,0.0,0.000008,0.05
31746,44.25,3.9342,-0.3185,-0.8692,0.0,0.000008,0.05
31747,35.62,3.8729,-0.7305,-2.8454,0.0,0.000008,0.05
31748,52.53,3.9097,-0.4816,-2.0714,0.0,0.000008,0.05
31749,51.57,3.8837,-0.657,-2.5797,0.0,0.000008,0.05
31750,48.01,4.011,0.2025,0.528,0.0,0.000008,0.05
31751,38.08,4.1784,1.3316,4.1019,0.0,0.000008,0.05
31752,35.97,4.3848,2.712,9.9112,0.0,0.000008,0.05
31753,41.7,4.1088,0.8539,2.1574,0.0,0.000008,0.05
31754,41.19,4.0247,0.2871,0.6962,0.0,0.000008,0.05
31755,40.2,3.9507,-0.2111,-0.6457,0.0,0.000008,0.05
31756,45.23,4.0667,0.5699,1.4097,0.0,0.000008,0.05
31757,43.79,3.9692,-0.0866,-0.282,0.0,0.000008,0.05
31758,48.31,3.9863,0.0276,0.0126,0.0,0.000008,0.05
31759,36.42,3.8652,-0.7862,-2.8676,0.0,0.000008,0.05
31760,47.72,3.8046,-1.1921,-3.4958,0.0,0.000008,0.05
31761,39.66,4.2739,1.9643,5.4965,0.0,0.000008,0.05
31762,36.44,3.8544,-0.8553,-3.1103,0.0,0.000008,0.05
31763,42.95,3.7807,-1.3486,-3.4851,0.0,0.000008,0.05
31764,48.08,4.1597,1.1952,3.4399,0.0,0.000008,0.05
31765,47.15,4.0093,0.1856,0.4483,0.0,0.000008,0.05
31766,40.13,4.1838,1.3552,3.6777,0.0,0.000008,0.05
31767,37.73,4.3353,2.3623,7.5057,0.0,0.000008,0.05
31768,49.13,4.0649,0.5526,1.6642,0.0,0.000008,0.05
31769,41.0,3.9222,-0.4012,-1.137,0.0,0.000008,0.05
31770,45.34,3.6916,-1.9489,-5.1202,0.0,0.000008,0.05
31771,48.56,4.0425,0.4057,1.1519,0.0,0.000008,0.05
31772,40.97,4.1285,0.9826,2.5453,0.0,0.000008,0.05
31773,42.66,3.9333,-0.3268,-0.902,0.0,0.000008,0.05
31774,33.41,3.9455,-0.2434,-1.221,0.0,0.000008,0.05
31775,37.97,3.8532,-0.8616,-2.7994,0.0,0.000009,0.05
31776,46.13,3.7536,-1.5264,-4.1334,0.0,0.000009,0.05
31777,36.81,3.92,-0.413,-1.5059,0.0,0.000009,0.05
31778,39.02,3.8192,-1.0874,-3.2761,0.0,0.000009,0.05
31779,56.87,4.0125,0.2115,1.1587,0.0,0.000009,0.05
31780,43.2,3.8703,-0.7436,-1.951,0.0,0.000009,0.05
31781,47.87,3.8306,-1.0079,-2.9956,0.0,0.000009,0.05
31782,43.73,3.8616,-0.7987,-2.0873,0.0,0.000009,0.05
31783,37.52,4.1372,1.0515,3.3499,0.0,0.000009,0.05
31784,39.53,3.8344,-0.9827,-2.8755,0.0,0.000009,0.05
31785,37.45,3.7962,-1.2407,-4.1401,0.0,0.000009,0.05
31786,37.42,4.1355,1.0396,3.3407,0.0,0.000009,0.05
31787,47.06,4.0474,0.4467,1.1724,0.0,0.000009,0.05
31788,46.59,4.0473,0.4473,1.1476,0.0,0.000009,0.05
31789,49.53,3.5971,-2.5695,-8.3975,0.0,0.000009,0.05
31790,48.85,3.9467,-0.2245,-0.7614,0.0,0.000009,0.05
31791,45.13,3.9024,-0.5214,-1.4048,0.0,0.000009,0.05
31792,38.31,3.9009,-0.5302,-1.6994,0.0,0.000009,0.05
31793,46.84,3.9816,0.0123,-0.0271,0.0,0.000009,0.05
31794,32.78,4.0193,0.2658,1.2078,0.0,0.000009,0.05
31795,46.55,3.654,-2.1806,-5.9604,0.0,0.000009,0.05
31796,46.27,4.0483,0.4628,1.181,0.0,0.000009,0.05
31797,43.2,3.8208,-1.061,-2.7399,0.0,0.000009,0.05
31798,45.74,4.0677,0.5961,1.5094,0.0,0.000009,0.05
31799,39.12,4.0923,0.7596,2.1645,0.0,0.000009,0.05
31800,36.02,4.0913,0.7513,2.6926,0.0,0.000009,0.05
31801,44.0,4.0399,0.4053,0.9749,0.0,0.000009,0.05
31802,44.72,3.9519,-0.1851,-0.5242,0.0,0.000009,0.05
31803,37.82,3.7798,-1.3395,-4.3276,0.0,0.000009,0.05
31804,48.82,3.7573,-1.4872,-4.6363,0.0,0.000009,0.05
31805,40.75,3.8539,-0.8389,-2.3046,0.0,0.000009,0.05
31806,40.99,4.1566,1.1896,3.1159,0.0,0.000009,0.05
31807,39.26,3.9875,0.0552,0.1097,0.0,0.000009,0.05
31808,40.41,4.093,0.7631,2.0324,0.0,0.000009,0.05
31809,48.19,4.0859,0.7142,2.0618,0.0,0.000009,0.05
31810,40.61,3.819,-1.074,-2.9508,0.0,0.000009,0.05
31811,46.17,3.9618,-0.1149,-0.3534,0.0,0.000009,0.05
31812,35.84,3.9492,-0.1988,-0.7935,0.0,0.000009,0.05
31813,45.16,3.9273,-0.3455,-0.9371,0.0,0.000009,0.05
31814,44.6,3.7594,-1.4707,-3.7955,0.0,0.000009,0.05
31815,42.07,4.0191,0.2706,0.6514,0.0,0.000009,0.05
31816,46.94,4.139,1.0729,2.9119,0.0,0.000009,0.05
31817,49.05,3.9517,-0.1816,-0.6153,0.0,0.000009,0.05
31818,45.95,4.0968,0.7902,2.0438,0.0,0.000009,0.05
31819,46.29,4.0191,0.2689,0.6758,0.0,0.000009,0.05
31820,37.32,3.8911,-0.5879,-1.9918,0.0,0.000009,0.05
31821,39.58,4.022,0.291,0.7837,0.0,0.000009,0.05
31822,41.82,3.7872,-1.2865,-3.3744,0.0,0.000009,0.05
31823,46.09,4.1508,1.1561,3.0272,0.0,0.000009,0.05
31824,42.47,4.2179,1.6079,4.0609,0.0,0.000009,0.05
31825,48.79,4.0921,0.7587,2.2868,0.0,0.000009,0.05
31826,49.81,4.144,1.1107,3.6276,0.0,0.000009,0.05
31827,40.35,4.3284,2.3457,6.3703,0.0,0.000009,0.05
31828,33.42,3.9876,0.0537,0.1885,0.0,0.000009,0.05
31829,44.92,3.6394,-2.2818,-5.9006,0.0,0.000009,0.05
31830,38.2,4.0667,0.5854,1.7655,0.0,0.000009,0.05
31831,43.73,3.8106,-1.1321,-2.9106,0.0,0.000009,0.05
31832,41.37,3.7684,-1.412,-3.7552,0.0,0.000009,0.05
31833,50.91,3.7763,-1.3569,-4.9485,0.0,0.000009,0.05
31834,44.66,3.9776,-0.0075,-0.0664,0.0,0.000009,0.05
31835,46.71,3.9917,0.0882,0.1925,0.0,0.000009,0.05
31836,39.74,4.0958,0.7854,2.1679,0.0,0.000009,0.05
31837,38.73,3.9511,-0.1847,-0.6027,0.0,0.000009,0.05
31838,42.63,4.0249,0.3097,0.7424,0.0,0.000009,0.05
31839,39.22,4.0812,0.6857,1.9441,0.0,0.000009,0.05
31840,46.29,3.8393,-0.9349,-2.5495,0.0,0.000009,0.05
31841,40.09,3.9976,0.1267,0.3035,0.0,0.000009,0.05
31842,40.54,4.167,1.2677,3.3904,0.0,0.000009,0.05
31843,48.01,4.0423,0.43,1.2084,0.0,0.000009,0.05
31844,39.71,3.8785,-0.6745,-1.9539,0.0,0.000009,0.05
31845,37.97,4.1105,0.8875,2.749,0.0,0.000009,0.05
31846,42.05,3.9795,0.0068,-0.0295,0.0,0.000009,0.05
31847,51.78,3.8573,-0.8163,-3.2234,0.0,0.000009,0.05
31848,36.01,4.0756,0.6585,2.3614,0.0,0.000009,0.05
31849,47.84,3.7998,-1.2042,-3.5347,0.0,0.000009,0.05
31850,47.73,3.8105,-1.1302,-3.2996,0.0,0.000009,0.05
31851,44.85,4.1473,1.1429,2.8806,0.0,0.000009,0.05
31852,35.4,3.9791,0.0086,-0.022,0.0,0.000009,0.05
31853,44.89,4.1746,1.3252,3.3505,0.0,0.000009,0.05
31854,42.39,3.8741,-0.701,-1.8387,0.0,0.000009,0.05
31855,46.49,4.0131,0.2352,0.5867,0.0,0.000009,0.05
